Sep 12 13:14:39 <host> systemd[1]: Started freetoken-bench2.service - FreeToken — nvidia/Qwen3.8-Flash-Next-NVFP4 (128k max-decode).
Sep 12 13:14:41 <host> bash[217641]: [2026-09-12|13:14:41] INFO     Parsed arguments:
Sep 12 13:33:13 <host> bash[217704]: [2026-09-12|13:33:13|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7973, #cached-token: 0, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 75009.76
Sep 12 13:33:14 <host> bash[217704]: [2026-09-12|13:33:14|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130880, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 0.99, #queue-req: 0
Sep 12 13:33:14 <host> bash[217704]: [2026-09-12|13:33:14|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 60.06, #queue-req: 0
Sep 12 13:33:15 <host> bash[217704]: [2026-09-12|13:33:15|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 131008, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 67.15, #queue-req: 0
Sep 12 13:33:15 <host> bash[217641]: INFO:     127.0.0.1:55768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:33:15 <host> bash[217704]: [2026-09-12|13:33:15|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:33:20 <host> bash[217704]: [2026-09-12|13:33:20|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1145.58
Sep 12 13:33:23 <host> bash[217704]: [2026-09-12|13:33:23|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3375.65
Sep 12 13:33:25 <host> bash[217704]: [2026-09-12|13:33:25|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3359.48
Sep 12 13:33:28 <host> bash[217704]: [2026-09-12|13:33:28|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3335.07
Sep 12 13:33:30 <host> bash[217704]: [2026-09-12|13:33:30|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3323.32
Sep 12 13:33:33 <host> bash[217704]: [2026-09-12|13:33:33|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3312.05
Sep 12 13:33:35 <host> bash[217704]: [2026-09-12|13:33:35|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3314.64
Sep 12 13:33:38 <host> bash[217704]: [2026-09-12|13:33:38|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.56, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3300.07
Sep 12 13:33:40 <host> bash[217704]: [2026-09-12|13:33:40|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.62, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3260.02
Sep 12 13:33:43 <host> bash[217704]: [2026-09-12|13:33:43|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.69, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3262.52
Sep 12 13:33:45 <host> bash[217704]: [2026-09-12|13:33:45|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.75, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3233.40
Sep 12 13:33:48 <host> bash[217704]: [2026-09-12|13:33:48|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.81, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3241.18
Sep 12 13:33:50 <host> bash[217704]: [2026-09-12|13:33:50|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.88, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3219.49
Sep 12 13:33:53 <host> bash[217704]: [2026-09-12|13:33:53|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.94, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3204.52
Sep 12 13:33:55 <host> bash[217704]: [2026-09-12|13:33:55|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 1.00, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3257.08
Sep 12 13:33:55 <host> bash[217704]: [2026-09-12|13:33:55|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7972, #cached-token: 0, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 74610.46
Sep 12 13:33:56 <host> bash[217704]: [2026-09-12|13:33:56|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130880, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 0.98, #queue-req: 0
Sep 12 13:33:56 <host> bash[217704]: [2026-09-12|13:33:56|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 64.97, #queue-req: 0
Sep 12 13:33:57 <host> bash[217704]: [2026-09-12|13:33:57|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 131008, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 73.48, #queue-req: 0
Sep 12 13:33:57 <host> bash[217704]: [2026-09-12|13:33:57|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:39:05 <host> bash[217641]: INFO:     127.0.0.1:39398 - "HEAD /metrics HTTP/1.1" 404 Not Found
Sep 12 13:39:05 <host> bash[217641]: INFO:     127.0.0.1:39398 - "GET /metrics HTTP/1.1" 404 Not Found
Sep 12 13:39:07 <host> bash[217641]: INFO:     127.0.0.1:39400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:39:12 <host> bash[217704]: [2026-09-12|13:39:12|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 25.88
Sep 12 13:39:14 <host> bash[217704]: [2026-09-12|13:39:14|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3399.03
Sep 12 13:39:17 <host> bash[217704]: [2026-09-12|13:39:17|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3393.16
Sep 12 13:39:19 <host> bash[217704]: [2026-09-12|13:39:19|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3372.60
Sep 12 13:39:22 <host> bash[217704]: [2026-09-12|13:39:22|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3355.99
Sep 12 13:39:24 <host> bash[217704]: [2026-09-12|13:39:24|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3356.99
Sep 12 13:39:26 <host> bash[217704]: [2026-09-12|13:39:26|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3507.42
Sep 12 13:39:26 <host> bash[217704]: [2026-09-12|13:39:26|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7709, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 80326.14
Sep 12 13:39:27 <host> bash[217704]: [2026-09-12|13:39:27|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 0.12, #queue-req: 0
Sep 12 13:39:27 <host> bash[217704]: [2026-09-12|13:39:27|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 61.51, #queue-req: 0
Sep 12 13:39:28 <host> bash[217704]: [2026-09-12|13:39:28|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 74.59, #queue-req: 0
Sep 12 13:39:28 <host> bash[217641]: INFO:     127.0.0.1:39400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:39:28 <host> bash[217704]: [2026-09-12|13:39:28|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:39:33 <host> bash[217704]: [2026-09-12|13:39:33|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1178.45
Sep 12 13:39:36 <host> bash[217704]: [2026-09-12|13:39:36|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3380.70
Sep 12 13:39:38 <host> bash[217704]: [2026-09-12|13:39:38|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3366.31
Sep 12 13:39:41 <host> bash[217704]: [2026-09-12|13:39:41|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3348.24
Sep 12 13:39:43 <host> bash[217704]: [2026-09-12|13:39:43|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3336.41
Sep 12 13:39:46 <host> bash[217704]: [2026-09-12|13:39:46|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3322.26
Sep 12 13:39:48 <host> bash[217704]: [2026-09-12|13:39:48|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3504.69
Sep 12 13:39:48 <host> bash[217704]: [2026-09-12|13:39:48|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 73169.26
Sep 12 13:39:48 <host> bash[217704]: [2026-09-12|13:39:48|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.97, #queue-req: 0
Sep 12 13:39:49 <host> bash[217704]: [2026-09-12|13:39:49|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 63.75, #queue-req: 0
Sep 12 13:39:49 <host> bash[217704]: [2026-09-12|13:39:49|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 76.68, #queue-req: 0
Sep 12 13:39:50 <host> bash[217704]: [2026-09-12|13:39:50|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 64.23, #queue-req: 0
Sep 12 13:39:50 <host> bash[217704]: [2026-09-12|13:39:50|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:39:50 <host> bash[217641]: INFO:     127.0.0.1:39400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:39:55 <host> bash[217704]: [2026-09-12|13:39:55|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1203.12
Sep 12 13:39:57 <host> bash[217704]: [2026-09-12|13:39:57|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3394.57
Sep 12 13:40:00 <host> bash[217704]: [2026-09-12|13:40:00|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3358.41
Sep 12 13:40:02 <host> bash[217704]: [2026-09-12|13:40:02|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3340.50
Sep 12 13:40:05 <host> bash[217704]: [2026-09-12|13:40:05|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3331.25
Sep 12 13:40:07 <host> bash[217704]: [2026-09-12|13:40:07|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3312.15
Sep 12 13:40:09 <host> bash[217704]: [2026-09-12|13:40:09|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3501.15
Sep 12 13:40:10 <host> bash[217704]: [2026-09-12|13:40:10|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 73334.63
Sep 12 13:40:10 <host> bash[217704]: [2026-09-12|13:40:10|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.98, #queue-req: 0
Sep 12 13:40:11 <host> bash[217704]: [2026-09-12|13:40:11|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 64.74, #queue-req: 0
Sep 12 13:40:11 <host> bash[217704]: [2026-09-12|13:40:11|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 56.21, #queue-req: 0
Sep 12 13:40:12 <host> bash[217641]: INFO:     127.0.0.1:39400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:40:12 <host> bash[217704]: [2026-09-12|13:40:12|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:40:17 <host> bash[217704]: [2026-09-12|13:40:17|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1168.69
Sep 12 13:40:19 <host> bash[217704]: [2026-09-12|13:40:19|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3374.58
Sep 12 13:40:21 <host> bash[217704]: [2026-09-12|13:40:21|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3354.33
Sep 12 13:40:24 <host> bash[217704]: [2026-09-12|13:40:24|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3342.81
Sep 12 13:40:26 <host> bash[217704]: [2026-09-12|13:40:26|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3323.52
Sep 12 13:40:29 <host> bash[217704]: [2026-09-12|13:40:29|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3319.61
Sep 12 13:40:31 <host> bash[217704]: [2026-09-12|13:40:31|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3489.36
Sep 12 13:40:31 <host> bash[217704]: [2026-09-12|13:40:31|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 80043.45
Sep 12 13:40:32 <host> bash[217704]: [2026-09-12|13:40:32|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.97, #queue-req: 0
Sep 12 13:40:32 <host> bash[217704]: [2026-09-12|13:40:32|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 64.03, #queue-req: 0
Sep 12 13:40:33 <host> bash[217704]: [2026-09-12|13:40:33|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 63.59, #queue-req: 0
Sep 12 13:40:33 <host> bash[217641]: INFO:     127.0.0.1:39400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:40:33 <host> bash[217704]: [2026-09-12|13:40:33|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:40:38 <host> bash[217704]: [2026-09-12|13:40:38|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1166.32
Sep 12 13:40:41 <host> bash[217704]: [2026-09-12|13:40:41|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3383.53
Sep 12 13:40:43 <host> bash[217704]: [2026-09-12|13:40:43|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3376.13
Sep 12 13:40:46 <host> bash[217704]: [2026-09-12|13:40:46|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3358.93
Sep 12 13:40:48 <host> bash[217704]: [2026-09-12|13:40:48|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3351.24
Sep 12 13:40:50 <host> bash[217704]: [2026-09-12|13:40:50|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3326.30
Sep 12 13:40:53 <host> bash[217704]: [2026-09-12|13:40:53|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3485.49
Sep 12 13:40:53 <host> bash[217704]: [2026-09-12|13:40:53|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 79881.05
Sep 12 13:40:53 <host> bash[217704]: [2026-09-12|13:40:53|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.97, #queue-req: 0
Sep 12 13:40:54 <host> bash[217704]: [2026-09-12|13:40:54|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 59.41, #queue-req: 0
Sep 12 13:40:55 <host> bash[217704]: [2026-09-12|13:40:55|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 61.11, #queue-req: 0
Sep 12 13:40:55 <host> bash[217641]: INFO:     127.0.0.1:39400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:40:55 <host> bash[217704]: [2026-09-12|13:40:55|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 13:41:00 <host> bash[217704]: [2026-09-12|13:41:00|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1168.30
Sep 12 13:41:02 <host> bash[217704]: [2026-09-12|13:41:02|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3382.27
Sep 12 13:41:05 <host> bash[217704]: [2026-09-12|13:41:05|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3349.85
Sep 12 13:41:07 <host> bash[217704]: [2026-09-12|13:41:07|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3345.50
Sep 12 13:41:10 <host> bash[217704]: [2026-09-12|13:41:10|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3349.22
Sep 12 13:41:12 <host> bash[217704]: [2026-09-12|13:41:12|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3340.93
Sep 12 13:41:14 <host> bash[217704]: [2026-09-12|13:41:14|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3513.32
Sep 12 13:41:15 <host> bash[217704]: [2026-09-12|13:41:15|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 73234.62
Sep 12 13:41:15 <host> bash[217704]: [2026-09-12|13:41:15|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.97, #queue-req: 0
Sep 12 13:41:15 <host> bash[217704]: [2026-09-12|13:41:15|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 64.10, #queue-req: 0
Sep 12 13:41:16 <host> bash[217704]: [2026-09-12|13:41:16|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 72.92, #queue-req: 0
Sep 12 13:41:17 <host> bash[217641]: INFO:     127.0.0.1:39400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 13:41:17 <host> bash[217704]: [2026-09-12|13:41:17|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
