Sep 12 12:32:59 <host> bash[189239]: ServerArgs(model_path='/home/user/models/qwen/Qwen3.8-Flash-Next-NVFP4', tp_info=DistributedInfo(rank=0, size=1), dtype=torch.bfloat16, max_running_req=1, attention_backend='qsa_sparse', moe_strategy='offload', quant_backend='moe.nvfp4=triton', ple_backend='disk', expert_load='auto', moe_cache_size=0, moe_cache_rate=None, moe_cache_auto=True, kv_reserve_tokens=131072, moe_cache_policy='lru', moe_prefill_overlap=True, moe_prefill_hit_d2d=False, moe_collect_stats=False, moe_cpu_threads=0, moe_cpu_layers=None, moe_hybrid_max_fetch=-1, cuda_graph_bs=None, cuda_graph_max_bs=1, page_size=1, memory_ratio=0.92, linear_state_cache_ratio=2.0, swa_full_tokens_ratio=0.2, swa_num_pages_override=None, distributed_timeout=60.0, use_dummy_weight=False, use_pynccl=True, max_seq_len_override=131072, num_page_override=None, num_token_override=131072, max_extend_tokens=8192, cache_type='radix', offline_mode=False, decode_log_interval=40, special_token_ckpt=False, _unique_suffix='.pid=189239', server_host='0.0.0.0', server_port=8000, num_tokenizer=0, silent_output=False, shell_mode=False, served_model_name='Qwen3.8-Flash-Next-NVFP4', tool_call_parser='qwen3_coder', reasoning_parser='qwen3', sampling_defaults='model', max_output_tokens=None, enable_cache_report=False, cors_origins='tauri://localhost,http://tauri.localhost,http://localhost:1420', gpu=('0',), gpu_assigned=None)
Sep 12 12:32:59 <host> bash[189239]: [2026-09-12|12:32:59|initializer] INFO     --gpu 0 -> GPU-<redacted>
Sep 12 12:48:50 <host> bash[189302]: [2026-09-12|12:48:50|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3297.27
Sep 12 12:48:52 <host> bash[189302]: [2026-09-12|12:48:52|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3273.41
Sep 12 12:48:55 <host> bash[189302]: [2026-09-12|12:48:55|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3281.80
Sep 12 12:48:57 <host> bash[189302]: [2026-09-12|12:48:57|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3468.66
Sep 12 12:48:57 <host> bash[189302]: [2026-09-12|12:48:57|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 72893.25
Sep 12 12:48:58 <host> bash[189302]: [2026-09-12|12:48:58|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.94, #queue-req: 0
Sep 12 12:48:59 <host> bash[189302]: [2026-09-12|12:48:59|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 67.86, #queue-req: 0
Sep 12 12:48:59 <host> bash[189302]: [2026-09-12|12:48:59|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 70.15, #queue-req: 0
Sep 12 12:48:59 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:48:59 <host> bash[189302]: [2026-09-12|12:48:59|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:49:04 <host> bash[189302]: [2026-09-12|12:49:04|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1176.46
Sep 12 12:49:07 <host> bash[189302]: [2026-09-12|12:49:07|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3341.05
Sep 12 12:49:09 <host> bash[189302]: [2026-09-12|12:49:09|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3324.19
Sep 12 12:49:12 <host> bash[189302]: [2026-09-12|12:49:12|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3318.14
Sep 12 12:49:14 <host> bash[189302]: [2026-09-12|12:49:14|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3279.60
Sep 12 12:49:17 <host> bash[189302]: [2026-09-12|12:49:17|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3274.40
Sep 12 12:49:19 <host> bash[189302]: [2026-09-12|12:49:19|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3466.50
Sep 12 12:49:19 <host> bash[189302]: [2026-09-12|12:49:19|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 73007.78
Sep 12 12:49:20 <host> bash[189302]: [2026-09-12|12:49:20|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.95, #queue-req: 0
Sep 12 12:49:20 <host> bash[189302]: [2026-09-12|12:49:20|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 65.12, #queue-req: 0
Sep 12 12:49:21 <host> bash[189302]: [2026-09-12|12:49:21|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 72.59, #queue-req: 0
Sep 12 12:49:21 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:49:21 <host> bash[189302]: [2026-09-12|12:49:21|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:49:26 <host> bash[189302]: [2026-09-12|12:49:26|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1205.34
Sep 12 12:49:28 <host> bash[189302]: [2026-09-12|12:49:28|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3364.86
Sep 12 12:49:31 <host> bash[189302]: [2026-09-12|12:49:31|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3324.36
Sep 12 12:49:33 <host> bash[189302]: [2026-09-12|12:49:33|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3301.00
Sep 12 12:49:36 <host> bash[189302]: [2026-09-12|12:49:36|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3289.96
Sep 12 12:49:38 <host> bash[189302]: [2026-09-12|12:49:38|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3274.22
Sep 12 12:49:41 <host> bash[189302]: [2026-09-12|12:49:41|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3428.53
Sep 12 12:49:41 <host> bash[189302]: [2026-09-12|12:49:41|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 72749.03
Sep 12 12:49:41 <host> bash[189302]: [2026-09-12|12:49:41|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.96, #queue-req: 0
Sep 12 12:49:42 <host> bash[189302]: [2026-09-12|12:49:42|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 57.24, #queue-req: 0
Sep 12 12:49:43 <host> bash[189302]: [2026-09-12|12:49:43|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 60.72, #queue-req: 0
Sep 12 12:49:43 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:49:43 <host> bash[189302]: [2026-09-12|12:49:43|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:49:48 <host> bash[189302]: [2026-09-12|12:49:48|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1146.32
Sep 12 12:49:50 <host> bash[189302]: [2026-09-12|12:49:50|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3333.56
Sep 12 12:49:53 <host> bash[189302]: [2026-09-12|12:49:53|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3309.41
Sep 12 12:49:55 <host> bash[189302]: [2026-09-12|12:49:55|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3298.53
Sep 12 12:49:58 <host> bash[189302]: [2026-09-12|12:49:58|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3296.51
Sep 12 12:50:00 <host> bash[189302]: [2026-09-12|12:50:00|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3276.88
Sep 12 12:50:03 <host> bash[189302]: [2026-09-12|12:50:03|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3449.94
Sep 12 12:50:03 <host> bash[189302]: [2026-09-12|12:50:03|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 80117.73
Sep 12 12:50:03 <host> bash[189302]: [2026-09-12|12:50:03|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.95, #queue-req: 0
Sep 12 12:50:04 <host> bash[189302]: [2026-09-12|12:50:04|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 61.93, #queue-req: 0
Sep 12 12:50:04 <host> bash[189302]: [2026-09-12|12:50:04|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 65.35, #queue-req: 0
Sep 12 12:50:05 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:50:05 <host> bash[189302]: [2026-09-12|12:50:05|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:50:10 <host> bash[189302]: [2026-09-12|12:50:10|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1167.92
Sep 12 12:50:12 <host> bash[189302]: [2026-09-12|12:50:12|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3299.89
Sep 12 12:50:15 <host> bash[189302]: [2026-09-12|12:50:15|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3286.74
Sep 12 12:50:17 <host> bash[189302]: [2026-09-12|12:50:17|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3300.52
Sep 12 12:50:20 <host> bash[189302]: [2026-09-12|12:50:20|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3269.01
Sep 12 12:50:22 <host> bash[189302]: [2026-09-12|12:50:22|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3243.28
Sep 12 12:50:25 <host> bash[189302]: [2026-09-12|12:50:25|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3426.63
Sep 12 12:50:25 <host> bash[189302]: [2026-09-12|12:50:25|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 72873.57
Sep 12 12:50:25 <host> bash[189302]: [2026-09-12|12:50:25|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65088, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.94, #queue-req: 0
Sep 12 12:50:26 <host> bash[189302]: [2026-09-12|12:50:26|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 58.91, #queue-req: 0
Sep 12 12:50:26 <host> bash[189302]: [2026-09-12|12:50:26|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 63.55, #queue-req: 0
Sep 12 12:50:27 <host> bash[189302]: [2026-09-12|12:50:27|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 63.69, #queue-req: 0
Sep 12 12:50:27 <host> bash[189239]: INFO:     127.0.0.1:34962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:50:27 <host> bash[189302]: [2026-09-12|12:50:27|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:50:32 <host> bash[189302]: [2026-09-12|12:50:32|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1158.51
Sep 12 12:50:34 <host> bash[189302]: [2026-09-12|12:50:34|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3331.24
Sep 12 12:50:37 <host> bash[189302]: [2026-09-12|12:50:37|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3304.07
Sep 12 12:50:39 <host> bash[189302]: [2026-09-12|12:50:39|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3319.21
Sep 12 12:50:42 <host> bash[189302]: [2026-09-12|12:50:42|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3308.98
Sep 12 12:50:44 <host> bash[189302]: [2026-09-12|12:50:44|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3296.84
Sep 12 12:50:47 <host> bash[189302]: [2026-09-12|12:50:47|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3431.25
Sep 12 12:50:47 <host> bash[189302]: [2026-09-12|12:50:47|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7708, #cached-token: 0, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 73093.61
Sep 12 12:50:47 <host> bash[189302]: [2026-09-12|12:50:47|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 1.95, #queue-req: 0
Sep 12 12:50:48 <host> bash[189302]: [2026-09-12|12:50:48|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65152, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 56.20, #queue-req: 0
Sep 12 12:50:49 <host> bash[189302]: [2026-09-12|12:50:49|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 65216, token usage: 0.50, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 74.45, #queue-req: 0
Sep 12 12:50:49 <host> bash[189302]: [2026-09-12|12:50:49|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:51:05 <host> bash[189239]: INFO:     127.0.0.1:60530 - "HEAD /metrics HTTP/1.1" 404 Not Found
Sep 12 12:51:05 <host> bash[189239]: INFO:     127.0.0.1:60530 - "GET /metrics HTTP/1.1" 404 Not Found
Sep 12 12:51:08 <host> bash[189239]: INFO:     127.0.0.1:60544 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:51:13 <host> bash[189302]: [2026-09-12|12:51:13|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 316.33
Sep 12 12:51:15 <host> bash[189302]: [2026-09-12|12:51:15|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3330.19
Sep 12 12:51:18 <host> bash[189302]: [2026-09-12|12:51:18|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3337.44
Sep 12 12:51:20 <host> bash[189302]: [2026-09-12|12:51:20|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.31, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3324.63
Sep 12 12:51:23 <host> bash[189302]: [2026-09-12|12:51:23|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.38, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3344.83
Sep 12 12:51:25 <host> bash[189302]: [2026-09-12|12:51:25|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.44, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3294.10
Sep 12 12:51:28 <host> bash[189302]: [2026-09-12|12:51:28|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.50, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3266.08
Sep 12 12:51:30 <host> bash[189302]: [2026-09-12|12:51:30|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.56, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3244.45
Sep 12 12:51:33 <host> bash[189302]: [2026-09-12|12:51:33|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.62, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3245.08
Sep 12 12:51:35 <host> bash[189302]: [2026-09-12|12:51:35|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.69, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3225.88
Sep 12 12:51:38 <host> bash[189302]: [2026-09-12|12:51:38|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.75, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3219.39
Sep 12 12:51:40 <host> bash[189302]: [2026-09-12|12:51:40|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.81, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3206.31
Sep 12 12:51:43 <host> bash[189302]: [2026-09-12|12:51:43|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.88, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3194.42
Sep 12 12:51:45 <host> bash[189302]: [2026-09-12|12:51:45|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.94, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3190.80
Sep 12 12:51:48 <host> bash[189302]: [2026-09-12|12:51:48|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 1.00, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 1, #queue-req: 0, input throughput (token/s): 3239.22
Sep 12 12:51:48 <host> bash[189302]: [2026-09-12|12:51:48|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 7972, #cached-token: 0, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, #running-req: 1, #queue-req: 0, input throughput (token/s): 74656.25
Sep 12 12:51:48 <host> bash[189302]: [2026-09-12|12:51:48|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 0.67, #queue-req: 0
Sep 12 12:51:49 <host> bash[189302]: [2026-09-12|12:51:49|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 130944, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 60.36, #queue-req: 0
Sep 12 12:51:50 <host> bash[189302]: [2026-09-12|12:51:50|core|rank=0] INFO     Decode batch, #running-req: 1, #token: 131008, token usage: 1.00, #mamba-slot: 4/8, mamba usage: 0.50, gen throughput (token/s): 67.55, #queue-req: 0
Sep 12 12:51:50 <host> bash[189302]: [2026-09-12|12:51:50|core|rank=0] INFO     Scheduler is idle, waiting for new reqs...
Sep 12 12:51:50 <host> bash[189239]: INFO:     127.0.0.1:60544 - "POST /v1/chat/completions HTTP/1.1" 200 OK
Sep 12 12:51:55 <host> bash[189302]: [2026-09-12|12:51:55|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.12, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 1144.35
Sep 12 12:51:58 <host> bash[189302]: [2026-09-12|12:51:58|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.19, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3321.72
Sep 12 12:52:00 <host> bash[189302]: [2026-09-12|12:52:00|core|rank=0] INFO     Prefill batch, #new-seq: 1, #new-token: 8192, #cached-token: 0, token usage: 0.25, #mamba-slot: 3/8, mamba usage: 0.38, #running-req: 0, #queue-req: 1, input throughput (token/s): 3295.14
